us-gaap:restrictedcashandcashequivalentscurrentassetstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherAssetsCurrent
us-gaap:restrictedcashandcashequivalentsnoncurrentassetstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherAssetsNoncurrent
us-gaap:operatingleaseliabilitycurrentstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherLiabilitiesCurrent
us-gaap:operatingleaseliabilitynoncurrentstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherLiabilitiesNoncurrent
us-gaap:financeleaseliabilitycurrentstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherLiabilitiesCurrent
us-gaap:financeleaseliabilitynoncurrentstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherLiabilitiesNoncurrent
us-gaap:operatingleaserightofuseassetstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:OtherAssetsNoncurrent
us-gaap:financeleaserightofuseassetstatementoffinancialpositionextensiblelist,i747bec89b4e84f74ae3445db3509f609_i20200926,us-gaap:PropertyPlantAndEquipmentNet
us-gaap:otherassetscurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"11,264"
us-gaap:otherassetscurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"12,352"
us-gaap:assetscurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"143,713"
us-gaap:assetscurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"162,819"
us-gaap:otherassetsnoncurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"42,522"
us-gaap:otherassetsnoncurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"32,978"
us-gaap:assetsnoncurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"180,175"
us-gaap:assetsnoncurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"175,697"
us-gaap:assets,i747bec89b4e84f74ae3445db3509f609_i20200926,"323,888"
us-gaap:assets,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"338,516"
us-gaap:otherliabilitiescurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"42,684"
us-gaap:otherliabilitiescurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"37,720"
us-gaap:contractwithcustomerliabilitycurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"6,643"
us-gaap:contractwithcustomerliabilitycurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"5,522"
us-gaap:liabilitiescurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"105,392"
us-gaap:liabilitiescurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"105,718"
us-gaap:otherliabilitiesnoncurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"54,490"
us-gaap:otherliabilitiesnoncurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"50,503"
us-gaap:liabilitiesnoncurrent,i747bec89b4e84f74ae3445db3509f609_i20200926,"153,157"
us-gaap:liabilitiesnoncurrent,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"142,310"
us-gaap:liabilities,i747bec89b4e84f74ae3445db3509f609_i20200926,"258,549"
us-gaap:liabilities,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"248,028"
us-gaap:stockholdersequity,i747bec89b4e84f74ae3445db3509f609_i20200926,"65,339"
us-gaap:stockholdersequity,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"90,488"
us-gaap:liabilitiesandstockholdersequity,i747bec89b4e84f74ae3445db3509f609_i20200926,"323,888"
us-gaap:liabilitiesandstockholdersequity,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"338,516"
us-gaap:stockholdersequity,ic363a9ee75bd48f88800fc5dadba8293_i20190928,"90,488"
us-gaap:stockholdersequity,i63b2d6cbc1b74217a23ffa0b1fb32a03_i20180929,"107,147"
us-gaap:stockholdersequity,ic162192758c540a496b78579d45ae11a_i20170930,"134,047"
us-gaap:stockholdersequity,i783ec50dbd6e47c3b58b5bdd597cc298_i20190928,"45,174"
us-gaap:stockholdersequity,i85e4d826990c47ef84018d3694728dc6_i20180929,"40,201"
us-gaap:stockholdersequity,id3cf399b5dc64b82b516ff13d7a32597_i20170930,"35,867"
us-gaap:stockholdersequity,ibe7da442cc3446d68f6db3102d0c1c25_i20200926,"50,779"
us-gaap:stockholdersequity,i783ec50dbd6e47c3b58b5bdd597cc298_i20190928,"45,174"
us-gaap:stockholdersequity,i85e4d826990c47ef84018d3694728dc6_i20180929,"40,201"
